epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
12,1.0,0.0,0.0,0.1723078340291977,1.0,1.0,400.0,400.0,0.9111111164093018,16.0,16.0,0.3049035668373108,0.9111111164093018,0.9111111164093018,164.0,164.0
13,1.0,0.0,0.0,0.16189050674438477,1.0,1.0,400.0,400.0,0.9111111164093018,16.0,16.0,0.29724302887916565,0.9111111164093018,0.9111111164093018,164.0,164.0
14,1.0,0.0,0.0,0.15203164517879486,1.0,1.0,400.0,400.0,0.9111111164093018,16.0,16.0,0.2912776470184326,0.9111111164093018,0.9111111164093018,164.0,164.0
15,1.0,0.0,0.0,0.1430865228176117,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2885172665119171,0.9055555462837219,0.9055555462837219,163.0,163.0
16,1.0,0.0,0.0,0.134954035282135,1.0,1.0,400.0,400.0,0.9111111164093018,16.0,16.0,0.2815988063812256,0.9111111164093018,0.9111111164093018,164.0,164.0
17,1.0,0.0,0.0,0.1274482011795044,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.27749502658843994,0.9055555462837219,0.9055555462837219,163.0,163.0
18,1.0,0.0,0.0,0.12052257359027863,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.27596887946128845,0.9055555462837219,0.9055555462837219,163.0,163.0
19,1.0,0.0,0.0,0.11412017792463303,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.27018383145332336,0.9055555462837219,0.9055555462837219,163.0,163.0
20,1.0,0.0,0.0,0.10819286108016968,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2692928910255432,0.9055555462837219,0.9055555462837219,163.0,163.0
21,1.0,0.0,0.0,0.10266756266355515,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.263947993516922,0.9055555462837219,0.9055555462837219,163.0,163.0
22,1.0,0.0,0.0,0.09757382422685623,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2616840898990631,0.9055555462837219,0.9055555462837219,163.0,163.0
23,1.0,0.0,0.0,0.09279955923557281,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.26140275597572327,0.9055555462837219,0.9055555462837219,163.0,163.0
24,1.0,0.0,0.0,0.08833739906549454,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.260182648897171,0.9055555462837219,0.9055555462837219,163.0,163.0
25,1.0,0.0,0.0,0.0841866135597229,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2566410005092621,0.9055555462837219,0.9055555462837219,163.0,163.0
26,1.0,0.0,0.0,0.08029729127883911,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2563925087451935,0.9055555462837219,0.9055555462837219,163.0,163.0
27,1.0,0.0,0.0,0.07664992660284042,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.25553807616233826,0.9055555462837219,0.9055555462837219,163.0,163.0
28,1.0,0.0,0.0,0.07323694229125977,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.25315821170806885,0.9055555462837219,0.9055555462837219,163.0,163.0
29,1.0,0.0,0.0,0.07001787424087524,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.25317513942718506,0.9055555462837219,0.9055555462837219,163.0,163.0
30,1.0,0.0,0.0,0.06699871271848679,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.2526262700557709,0.9055555462837219,0.9055555462837219,163.0,163.0
31,1.0,0.0,0.0,0.06414097547531128,1.0,1.0,400.0,400.0,0.9055555462837219,17.0,17.0,0.25253570079803467,0.9055555462837219,0.9055555462837219,163.0,163.0
