epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
18,0.987500011920929,5.0,5.0,0.16331930458545685,0.987500011920929,0.987500011920929,395.0,395.0,0.7944444417953491,37.0,37.0,0.41558536887168884,0.7944444417953491,0.7944444417953491,143.0,143.0
19,0.9900000095367432,4.0,4.0,0.15379978716373444,0.9900000095367432,0.9900000095367432,396.0,396.0,0.7944444417953491,37.0,37.0,0.40515315532684326,0.7944444417953491,0.7944444417953491,143.0,143.0
20,0.9900000095367432,4.0,4.0,0.14793410897254944,0.9900000095367432,0.9900000095367432,396.0,396.0,0.800000011920929,36.0,36.0,0.3988323211669922,0.800000011920929,0.800000011920929,144.0,144.0
21,0.9900000095367432,4.0,4.0,0.14034874737262726,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8222222328186035,32.0,32.0,0.3960655927658081,0.8222222328186035,0.8222222328186035,148.0,148.0
22,0.9900000095367432,4.0,4.0,0.1352241188287735,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8166666626930237,33.0,33.0,0.3901909589767456,0.8166666626930237,0.8166666626930237,147.0,147.0
23,0.9900000095367432,4.0,4.0,0.12847937643527985,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8166666626930237,33.0,33.0,0.38395702838897705,0.8166666626930237,0.8166666626930237,147.0,147.0
24,0.9900000095367432,4.0,4.0,0.1234462633728981,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8166666626930237,33.0,33.0,0.37828493118286133,0.8166666626930237,0.8166666626930237,147.0,147.0
25,0.9925000071525574,3.0,3.0,0.11762496083974838,0.9925000071525574,0.9925000071525574,397.0,397.0,0.8111110925674438,34.0,34.0,0.3905433118343353,0.8111110925674438,0.8111110925674438,146.0,146.0
26,0.987500011920929,5.0,5.0,0.11384821683168411,0.987500011920929,0.987500011920929,395.0,395.0,0.8277778029441833,31.0,31.0,0.36661389470100403,0.8277778029441833,0.8277778029441833,149.0,149.0
27,0.9900000095367432,4.0,4.0,0.10998452454805374,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8500000238418579,27.0,27.0,0.3717578053474426,0.8500000238418579,0.8500000238418579,153.0,153.0
28,0.9900000095367432,4.0,4.0,0.10565412789583206,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8388888835906982,29.0,29.0,0.36131465435028076,0.8388888835906982,0.8388888835906982,151.0,151.0
29,0.9900000095367432,4.0,4.0,0.10167530179023743,0.9900000095367432,0.9900000095367432,396.0,396.0,0.855555534362793,26.0,26.0,0.36509984731674194,0.855555534362793,0.855555534362793,154.0,154.0
30,0.9925000071525574,3.0,3.0,0.09729832410812378,0.9925000071525574,0.9925000071525574,397.0,397.0,0.8333333134651184,30.0,30.0,0.3534032106399536,0.8333333134651184,0.8333333134651184,150.0,150.0
31,0.9900000095367432,4.0,4.0,0.09657575935125351,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8500000238418579,27.0,27.0,0.3634450137615204,0.8500000238418579,0.8500000238418579,153.0,153.0
