epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
23,0.9975000023841858,1.0,1.0,0.10391581803560257,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8333333134651184,30.0,30.0,0.41881540417671204,0.8333333134651184,0.8333333134651184,150.0,150.0
24,0.9975000023841858,1.0,1.0,0.09927120804786682,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8333333134651184,30.0,30.0,0.43089404702186584,0.8333333134651184,0.8333333134651184,150.0,150.0
25,0.9975000023841858,1.0,1.0,0.09492042660713196,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4074890911579132,0.8388888835906982,0.8388888835906982,151.0,151.0
26,0.9975000023841858,1.0,1.0,0.09101193398237228,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.43755510449409485,0.8277778029441833,0.8277778029441833,149.0,149.0
27,0.9975000023841858,1.0,1.0,0.0871894434094429,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.4348069131374359,0.8277778029441833,0.8277778029441833,149.0,149.0
28,0.9975000023841858,1.0,1.0,0.08364450186491013,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8166666626930237,33.0,33.0,0.45771998167037964,0.8166666626930237,0.8166666626930237,147.0,147.0
29,0.9975000023841858,1.0,1.0,0.08037399500608444,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8333333134651184,30.0,30.0,0.4278578460216522,0.8333333134651184,0.8333333134651184,150.0,150.0
30,0.9975000023841858,1.0,1.0,0.07727008312940598,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.44913503527641296,0.8277778029441833,0.8277778029441833,149.0,149.0
31,0.9975000023841858,1.0,1.0,0.074373260140419,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8111110925674438,34.0,34.0,0.4793378710746765,0.8111110925674438,0.8111110925674438,146.0,146.0
32,0.9975000023841858,1.0,1.0,0.07169072329998016,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.41667497158050537,0.8388888835906982,0.8388888835906982,151.0,151.0
33,0.9975000023841858,1.0,1.0,0.06913159042596817,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.45959100127220154,0.8277778029441833,0.8277778029441833,149.0,149.0
34,0.9975000023841858,1.0,1.0,0.06676111370325089,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.47209465503692627,0.8222222328186035,0.8222222328186035,148.0,148.0
35,0.9975000023841858,1.0,1.0,0.06452875584363937,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.47018882632255554,0.8277778029441833,0.8277778029441833,149.0,149.0
36,0.9975000023841858,1.0,1.0,0.06235096603631973,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4496605694293976,0.8388888835906982,0.8388888835906982,151.0,151.0
37,0.9975000023841858,1.0,1.0,0.06032528728246689,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.4744807481765747,0.8277778029441833,0.8277778029441833,149.0,149.0
38,0.9975000023841858,1.0,1.0,0.058424342423677444,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.4829168915748596,0.8222222328186035,0.8222222328186035,148.0,148.0
39,0.9975000023841858,1.0,1.0,0.056638509035110474,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.49271541833877563,0.8222222328186035,0.8222222328186035,148.0,148.0
40,0.9975000023841858,1.0,1.0,0.05494968965649605,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.4798407554626465,0.8277778029441833,0.8277778029441833,149.0,149.0
41,0.9975000023841858,1.0,1.0,0.053303349763154984,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4386223256587982,0.8388888835906982,0.8388888835906982,151.0,151.0
42,0.9975000023841858,1.0,1.0,0.05178065225481987,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.43968430161476135,0.8388888835906982,0.8388888835906982,151.0,151.0
43,0.9975000023841858,1.0,1.0,0.05034346505999565,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8277778029441833,31.0,31.0,0.4916035830974579,0.8277778029441833,0.8277778029441833,149.0,149.0
44,0.9975000023841858,1.0,1.0,0.0489480197429657,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8222222328186035,32.0,32.0,0.5170032978057861,0.8222222328186035,0.8222222328186035,148.0,148.0
45,0.9975000023841858,1.0,1.0,0.04760148003697395,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.47110715508461,0.8388888835906982,0.8388888835906982,151.0,151.0
46,0.9975000023841858,1.0,1.0,0.0463561974465847,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.46420541405677795,0.8388888835906982,0.8388888835906982,151.0,151.0
47,0.9975000023841858,1.0,1.0,0.045167211443185806,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8388888835906982,29.0,29.0,0.4833059012889862,0.8388888835906982,0.8388888835906982,151.0,151.0
