epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
20,0.9800000190734863,8.0,8.0,0.15223048627376556,0.9800000190734863,0.9800000190734863,392.0,392.0,0.8166666626930237,33.0,33.0,0.41929322481155396,0.8166666626930237,0.8166666626930237,147.0,147.0
21,0.9825000166893005,7.0,7.0,0.145646870136261,0.9825000166893005,0.9825000166893005,393.0,393.0,0.8388888835906982,29.0,29.0,0.387570321559906,0.8388888835906982,0.8388888835906982,151.0,151.0
22,0.9825000166893005,7.0,7.0,0.14032645523548126,0.9825000166893005,0.9825000166893005,393.0,393.0,0.7944444417953491,37.0,37.0,0.44359418749809265,0.7944444417953491,0.7944444417953491,143.0,143.0
23,0.9800000190734863,8.0,8.0,0.1351272165775299,0.9800000190734863,0.9800000190734863,392.0,392.0,0.8388888835906982,29.0,29.0,0.37171000242233276,0.8388888835906982,0.8388888835906982,151.0,151.0
24,0.9850000143051147,6.0,6.0,0.12984631955623627,0.9850000143051147,0.9850000143051147,394.0,394.0,0.8444444537162781,28.0,28.0,0.3589552938938141,0.8444444537162781,0.8444444537162781,152.0,152.0
25,0.9825000166893005,7.0,7.0,0.1248093917965889,0.9825000166893005,0.9825000166893005,393.0,393.0,0.8666666746139526,24.0,24.0,0.34759315848350525,0.8666666746139526,0.8666666746139526,156.0,156.0
26,0.987500011920929,5.0,5.0,0.12024011462926865,0.987500011920929,0.987500011920929,395.0,395.0,0.8222222328186035,32.0,32.0,0.39905908703804016,0.8222222328186035,0.8222222328186035,148.0,148.0
27,0.987500011920929,5.0,5.0,0.116551972925663,0.987500011920929,0.987500011920929,395.0,395.0,0.8611111044883728,25.0,25.0,0.3455626964569092,0.8611111044883728,0.8611111044883728,155.0,155.0
28,0.987500011920929,5.0,5.0,0.1140483096241951,0.987500011920929,0.987500011920929,395.0,395.0,0.8666666746139526,24.0,24.0,0.33783408999443054,0.8666666746139526,0.8666666746139526,156.0,156.0
29,0.987500011920929,5.0,5.0,0.110139399766922,0.987500011920929,0.987500011920929,395.0,395.0,0.8777777552604675,22.0,22.0,0.3322039842605591,0.8777777552604675,0.8777777552604675,158.0,158.0
30,0.987500011920929,5.0,5.0,0.1040777787566185,0.987500011920929,0.987500011920929,395.0,395.0,0.8444444537162781,28.0,28.0,0.3406846523284912,0.8444444537162781,0.8444444537162781,152.0,152.0
31,0.987500011920929,5.0,5.0,0.10211548954248428,0.987500011920929,0.987500011920929,395.0,395.0,0.8611111044883728,25.0,25.0,0.349212110042572,0.8611111044883728,0.8611111044883728,155.0,155.0
