epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.7649999856948853,94.0,94.0,0.6274828910827637,0.7649999856948853,0.7649999856948853,306.0,306.0,0.8333333134651184,30.0,30.0,0.5724620819091797,0.8333333134651184,0.8333333134651184,150.0,150.0
1,0.8924999833106995,43.0,43.0,0.5184898376464844,0.8924999833106995,0.8924999833106995,357.0,357.0,0.8999999761581421,18.0,18.0,0.4911597669124603,0.8999999761581421,0.8999999761581421,162.0,162.0
2,0.9599999785423279,16.0,16.0,0.4433816075325012,0.9599999785423279,0.9599999785423279,384.0,384.0,0.8333333134651184,30.0,30.0,0.4793090522289276,0.8333333134651184,0.8333333134651184,150.0,150.0
3,0.9674999713897705,13.0,13.0,0.40221652388572693,0.9674999713897705,0.9674999713897705,387.0,387.0,0.9111111164093018,16.0,16.0,0.4265176057815552,0.9111111164093018,0.9111111164093018,164.0,164.0
4,0.9700000286102295,12.0,12.0,0.35972630977630615,0.9700000286102295,0.9700000286102295,388.0,388.0,0.9111111164093018,16.0,16.0,0.39964357018470764,0.9111111164093018,0.9111111164093018,164.0,164.0
5,0.9750000238418579,10.0,10.0,0.3271770179271698,0.9750000238418579,0.9750000238418579,390.0,390.0,0.8833333253860474,21.0,21.0,0.3939433693885803,0.8833333253860474,0.8833333253860474,159.0,159.0
6,0.9800000190734863,8.0,8.0,0.2999769449234009,0.9800000190734863,0.9800000190734863,392.0,392.0,0.894444465637207,19.0,19.0,0.3629849851131439,0.894444465637207,0.894444465637207,161.0,161.0
7,0.9850000143051147,6.0,6.0,0.2736673653125763,0.9850000143051147,0.9850000143051147,394.0,394.0,0.8999999761581421,18.0,18.0,0.34976205229759216,0.8999999761581421,0.8999999761581421,162.0,162.0
8,0.9850000143051147,6.0,6.0,0.2522199749946594,0.9850000143051147,0.9850000143051147,394.0,394.0,0.9166666865348816,15.0,15.0,0.34025657176971436,0.9166666865348816,0.9166666865348816,165.0,165.0
9,0.987500011920929,5.0,5.0,0.2351275086402893,0.987500011920929,0.987500011920929,395.0,395.0,0.894444465637207,19.0,19.0,0.34334468841552734,0.894444465637207,0.894444465637207,161.0,161.0
10,0.9900000095367432,4.0,4.0,0.22148409485816956,0.9900000095367432,0.9900000095367432,396.0,396.0,0.894444465637207,19.0,19.0,0.32202979922294617,0.894444465637207,0.894444465637207,161.0,161.0
11,0.9900000095367432,4.0,4.0,0.20549486577510834,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8888888955116272,20.0,20.0,0.32108867168426514,0.8888888955116272,0.8888888955116272,160.0,160.0
12,0.9925000071525574,3.0,3.0,0.18826110661029816,0.9925000071525574,0.9925000071525574,397.0,397.0,0.8999999761581421,18.0,18.0,0.3113029897212982,0.8999999761581421,0.8999999761581421,162.0,162.0
13,0.9950000047683716,2.0,2.0,0.17565079033374786,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8999999761581421,18.0,18.0,0.30485668778419495,0.8999999761581421,0.8999999761581421,162.0,162.0
14,0.9950000047683716,2.0,2.0,0.16554108262062073,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8833333253860474,21.0,21.0,0.3046584725379944,0.8833333253860474,0.8833333253860474,159.0,159.0
15,0.9950000047683716,2.0,2.0,0.15606015920639038,0.9950000047683716,0.9950000047683716,398.0,398.0,0.894444465637207,19.0,19.0,0.30003830790519714,0.894444465637207,0.894444465637207,161.0,161.0
16,0.9950000047683716,2.0,2.0,0.14676141738891602,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8999999761581421,18.0,18.0,0.3141678273677826,0.8999999761581421,0.8999999761581421,162.0,162.0
17,0.9950000047683716,2.0,2.0,0.13916711509227753,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8833333253860474,21.0,21.0,0.2972114682197571,0.8833333253860474,0.8833333253860474,159.0,159.0
18,0.9950000047683716,2.0,2.0,0.132463276386261,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8888888955116272,20.0,20.0,0.2959913909435272,0.8888888955116272,0.8888888955116272,160.0,160.0
19,0.9950000047683716,2.0,2.0,0.12602494657039642,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8833333253860474,21.0,21.0,0.28784793615341187,0.8833333253860474,0.8833333253860474,159.0,159.0
