epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.9049999713897705,38.0,38.0,0.5947089195251465,0.9049999713897705,0.9049999713897705,362.0,362.0,0.7833333611488342,39.0,39.0,0.5856502056121826,0.7833333611488342,0.7833333611488342,141.0,141.0
1,0.9800000190734863,8.0,8.0,0.46531572937965393,0.9800000190734863,0.9800000190734863,392.0,392.0,0.7833333611488342,39.0,39.0,0.5390490889549255,0.7833333611488342,0.7833333611488342,141.0,141.0
2,0.9800000190734863,8.0,8.0,0.4086998701095581,0.9800000190734863,0.9800000190734863,392.0,392.0,0.8888888955116272,20.0,20.0,0.47460153698921204,0.8888888955116272,0.8888888955116272,160.0,160.0
3,0.987500011920929,5.0,5.0,0.36888378858566284,0.987500011920929,0.987500011920929,395.0,395.0,0.894444465637207,19.0,19.0,0.4417048692703247,0.894444465637207,0.894444465637207,161.0,161.0
4,0.9900000095367432,4.0,4.0,0.33939608931541443,0.9900000095367432,0.9900000095367432,396.0,396.0,0.8722222447395325,23.0,23.0,0.43677449226379395,0.8722222447395325,0.8722222447395325,157.0,157.0
5,0.9925000071525574,3.0,3.0,0.311580628156662,0.9925000071525574,0.9925000071525574,397.0,397.0,0.8444444537162781,28.0,28.0,0.4456161856651306,0.8444444537162781,0.8444444537162781,152.0,152.0
6,0.9925000071525574,3.0,3.0,0.28855955600738525,0.9925000071525574,0.9925000071525574,397.0,397.0,0.8722222447395325,23.0,23.0,0.4031659960746765,0.8722222447395325,0.8722222447395325,157.0,157.0
7,0.9950000047683716,2.0,2.0,0.2676205635070801,0.9950000047683716,0.9950000047683716,398.0,398.0,0.9055555462837219,17.0,17.0,0.3756333291530609,0.9055555462837219,0.9055555462837219,163.0,163.0
8,0.9950000047683716,2.0,2.0,0.2486153095960617,0.9950000047683716,0.9950000047683716,398.0,398.0,0.9111111164093018,16.0,16.0,0.36469608545303345,0.9111111164093018,0.9111111164093018,164.0,164.0
9,0.9950000047683716,2.0,2.0,0.23237651586532593,0.9950000047683716,0.9950000047683716,398.0,398.0,0.9166666865348816,15.0,15.0,0.34363117814064026,0.9166666865348816,0.9166666865348816,165.0,165.0
10,0.9950000047683716,2.0,2.0,0.21747085452079773,0.9950000047683716,0.9950000047683716,398.0,398.0,0.9166666865348816,15.0,15.0,0.33507058024406433,0.9166666865348816,0.9166666865348816,165.0,165.0
11,0.9950000047683716,2.0,2.0,0.2037571519613266,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8999999761581421,18.0,18.0,0.3454706072807312,0.8999999761581421,0.8999999761581421,162.0,162.0
12,0.9975000023841858,1.0,1.0,0.19078616797924042,0.9975000023841858,0.9975000023841858,399.0,399.0,0.894444465637207,19.0,19.0,0.34847477078437805,0.894444465637207,0.894444465637207,161.0,161.0
13,0.9975000023841858,1.0,1.0,0.17945121228694916,0.9975000023841858,0.9975000023841858,399.0,399.0,0.9055555462837219,17.0,17.0,0.325012743473053,0.9055555462837219,0.9055555462837219,163.0,163.0
