epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.6274999976158142,149.0,149.0,0.683255136013031,0.6274999976158142,0.6274999976158142,251.0,251.0,0.9444444179534912,10.0,10.0,0.6680905222892761,0.9444444179534912,0.9444444179534912,170.0,170.0
1,0.7774999737739563,89.0,89.0,0.6459352970123291,0.7774999737739563,0.7774999737739563,311.0,311.0,0.9388889074325562,11.0,11.0,0.6119998693466187,0.9388889074325562,0.9388889074325562,169.0,169.0
2,0.8799999952316284,48.0,48.0,0.5800672173500061,0.8799999952316284,0.8799999952316284,352.0,352.0,0.9388889074325562,11.0,11.0,0.5433076024055481,0.9388889074325562,0.9388889074325562,169.0,169.0
3,0.8924999833106995,43.0,43.0,0.5199642181396484,0.8924999833106995,0.8924999833106995,357.0,357.0,0.8500000238418579,27.0,27.0,0.5076611638069153,0.8500000238418579,0.8500000238418579,153.0,153.0
4,0.8999999761581421,40.0,40.0,0.4795909821987152,0.8999999761581421,0.8999999761581421,360.0,360.0,0.9388889074325562,11.0,11.0,0.45682308077812195,0.9388889074325562,0.9388889074325562,169.0,169.0
5,0.9125000238418579,35.0,35.0,0.4478646516799927,0.9125000238418579,0.9125000238418579,365.0,365.0,0.8333333134651184,30.0,30.0,0.4628134071826935,0.8333333134651184,0.8333333134651184,150.0,150.0
6,0.9150000214576721,34.0,34.0,0.42159974575042725,0.9150000214576721,0.9150000214576721,366.0,366.0,0.8999999761581421,18.0,18.0,0.41628679633140564,0.8999999761581421,0.8999999761581421,162.0,162.0
7,0.9225000143051147,31.0,31.0,0.4003981351852417,0.9225000143051147,0.9225000143051147,369.0,369.0,0.8666666746139526,24.0,24.0,0.41470444202423096,0.8666666746139526,0.8666666746139526,156.0,156.0
8,0.9200000166893005,32.0,32.0,0.38164427876472473,0.9200000166893005,0.9200000166893005,368.0,368.0,0.9388889074325562,11.0,11.0,0.37062254548072815,0.9388889074325562,0.9388889074325562,169.0,169.0
9,0.9125000238418579,35.0,35.0,0.3660117983818054,0.9125000238418579,0.9125000238418579,365.0,365.0,0.9111111164093018,16.0,16.0,0.3675883710384369,0.9111111164093018,0.9111111164093018,164.0,164.0
10,0.925000011920929,30.0,30.0,0.3492370843887329,0.925000011920929,0.925000011920929,370.0,370.0,0.8666666746139526,24.0,24.0,0.37447407841682434,0.8666666746139526,0.8666666746139526,156.0,156.0
11,0.9225000143051147,31.0,31.0,0.33781006932258606,0.9225000143051147,0.9225000143051147,369.0,369.0,0.8666666746139526,24.0,24.0,0.3689621090888977,0.8666666746139526,0.8666666746139526,156.0,156.0
12,0.9175000190734863,33.0,33.0,0.3275454044342041,0.9175000190734863,0.9175000190734863,367.0,367.0,0.9277777671813965,13.0,13.0,0.31999701261520386,0.9277777671813965,0.9277777671813965,167.0,167.0
13,0.9225000143051147,31.0,31.0,0.31486082077026367,0.9225000143051147,0.9225000143051147,369.0,369.0,0.9111111164093018,16.0,16.0,0.32171329855918884,0.9111111164093018,0.9111111164093018,164.0,164.0
