epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.8949999809265137,42.0,42.0,0.5393257737159729,0.8949999809265137,0.8949999809265137,358.0,358.0,0.8111110925674438,34.0,34.0,0.5560252070426941,0.8111110925674438,0.8111110925674438,146.0,146.0
1,0.9850000143051147,6.0,6.0,0.4291459918022156,0.9850000143051147,0.9850000143051147,394.0,394.0,0.8277778029441833,31.0,31.0,0.5209636688232422,0.8277778029441833,0.8277778029441833,149.0,149.0
2,0.9950000047683716,2.0,2.0,0.382455438375473,0.9950000047683716,0.9950000047683716,398.0,398.0,0.8388888835906982,29.0,29.0,0.4929741621017456,0.8388888835906982,0.8388888835906982,151.0,151.0
3,0.9975000023841858,1.0,1.0,0.34609708189964294,0.9975000023841858,0.9975000023841858,399.0,399.0,0.8500000238418579,27.0,27.0,0.4809960722923279,0.8500000238418579,0.8500000238418579,153.0,153.0
4,1.0,0.0,0.0,0.31609076261520386,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.46358662843704224,0.8444444537162781,0.8444444537162781,152.0,152.0
5,1.0,0.0,0.0,0.29111558198928833,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.4533724784851074,0.8444444537162781,0.8444444537162781,152.0,152.0
6,1.0,0.0,0.0,0.2693789303302765,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.4447918236255646,0.8444444537162781,0.8444444537162781,152.0,152.0
7,1.0,0.0,0.0,0.2501041293144226,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.43734854459762573,0.8444444537162781,0.8444444537162781,152.0,152.0
8,1.0,0.0,0.0,0.23278598487377167,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.432220458984375,0.8444444537162781,0.8444444537162781,152.0,152.0
9,1.0,0.0,0.0,0.21718358993530273,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.4242437481880188,0.8444444537162781,0.8444444537162781,152.0,152.0
10,1.0,0.0,0.0,0.20301198959350586,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.42304980754852295,0.8444444537162781,0.8444444537162781,152.0,152.0
11,1.0,0.0,0.0,0.19018055498600006,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.42138218879699707,0.8444444537162781,0.8444444537162781,152.0,152.0
12,1.0,0.0,0.0,0.17843300104141235,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.4183475971221924,0.8444444537162781,0.8444444537162781,152.0,152.0
13,1.0,0.0,0.0,0.16773290932178497,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.41410332918167114,0.8444444537162781,0.8444444537162781,152.0,152.0
14,1.0,0.0,0.0,0.15785902738571167,1.0,1.0,400.0,400.0,0.8388888835906982,29.0,29.0,0.4162178039550781,0.8388888835906982,0.8388888835906982,151.0,151.0
15,1.0,0.0,0.0,0.1488451361656189,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.41618508100509644,0.8333333134651184,0.8333333134651184,150.0,150.0
16,1.0,0.0,0.0,0.1405046135187149,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.41761791706085205,0.8333333134651184,0.8333333134651184,150.0,150.0
17,1.0,0.0,0.0,0.1327989250421524,1.0,1.0,400.0,400.0,0.8444444537162781,28.0,28.0,0.41079574823379517,0.8444444537162781,0.8444444537162781,152.0,152.0
18,1.0,0.0,0.0,0.12567877769470215,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.41343045234680176,0.8333333134651184,0.8333333134651184,150.0,150.0
19,1.0,0.0,0.0,0.11908933520317078,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4149496257305145,0.8333333134651184,0.8333333134651184,150.0,150.0
20,1.0,0.0,0.0,0.11298507452011108,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4150508940219879,0.8333333134651184,0.8333333134651184,150.0,150.0
21,1.0,0.0,0.0,0.10731928795576096,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.41783908009529114,0.8333333134651184,0.8333333134651184,150.0,150.0
22,1.0,0.0,0.0,0.10200145840644836,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4196118116378784,0.8333333134651184,0.8333333134651184,150.0,150.0
23,1.0,0.0,0.0,0.09705277532339096,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4232419431209564,0.8333333134651184,0.8333333134651184,150.0,150.0
24,1.0,0.0,0.0,0.09247715026140213,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.42444708943367004,0.8333333134651184,0.8333333134651184,150.0,150.0
25,1.0,0.0,0.0,0.08811774849891663,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.42533260583877563,0.8333333134651184,0.8333333134651184,150.0,150.0
26,1.0,0.0,0.0,0.08407951146364212,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4277561604976654,0.8333333134651184,0.8333333134651184,150.0,150.0
27,1.0,0.0,0.0,0.08029454201459885,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.43218183517456055,0.8333333134651184,0.8333333134651184,150.0,150.0
28,1.0,0.0,0.0,0.0767417699098587,1.0,1.0,400.0,400.0,0.8333333134651184,30.0,30.0,0.4320604205131531,0.8333333134651184,0.8333333134651184,150.0,150.0
