epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.6775000095367432,129.0,129.0,0.6666666269302368,0.6775000095367432,0.6775000095367432,271.0,271.0,0.6666666865348816,60.0,60.0,0.6887241005897522,0.6666666865348816,0.6666666865348816,120.0,120.0
1,0.8799999952316284,48.0,48.0,0.5676364302635193,0.8799999952316284,0.8799999952316284,352.0,352.0,0.6166666746139526,69.0,69.0,0.6763922572135925,0.6166666746139526,0.6166666746139526,111.0,111.0
2,0.8774999976158142,49.0,49.0,0.5110307931900024,0.8774999976158142,0.8774999976158142,351.0,351.0,0.5722222328186035,77.0,77.0,0.685518741607666,0.5722222328186035,0.5722222328186035,103.0,103.0
3,0.887499988079071,45.0,45.0,0.481374591588974,0.887499988079071,0.887499988079071,355.0,355.0,0.550000011920929,81.0,81.0,0.7029573917388916,0.550000011920929,0.550000011920929,99.0,99.0
4,0.887499988079071,45.0,45.0,0.45550045371055603,0.887499988079071,0.887499988079071,355.0,355.0,0.5722222328186035,77.0,77.0,0.6992650628089905,0.5722222328186035,0.5722222328186035,103.0,103.0
5,0.887499988079071,45.0,45.0,0.4362192451953888,0.887499988079071,0.887499988079071,355.0,355.0,0.5611110925674438,79.0,79.0,0.712304413318634,0.5611110925674438,0.5611110925674438,101.0,101.0
6,0.8899999856948853,44.0,44.0,0.4219295084476471,0.8899999856948853,0.8899999856948853,356.0,356.0,0.5888888835906982,74.0,74.0,0.6897199153900146,0.5888888835906982,0.5888888835906982,106.0,106.0
7,0.8949999809265137,42.0,42.0,0.40448638796806335,0.8949999809265137,0.8949999809265137,358.0,358.0,0.5944444537162781,73.0,73.0,0.6908528804779053,0.5944444537162781,0.5944444537162781,107.0,107.0
8,0.8924999833106995,43.0,43.0,0.3898591995239258,0.8924999833106995,0.8924999833106995,357.0,357.0,0.6555555462837219,62.0,62.0,0.6529702544212341,0.6555555462837219,0.6555555462837219,118.0,118.0
9,0.9024999737739563,39.0,39.0,0.37831437587738037,0.9024999737739563,0.9024999737739563,361.0,361.0,0.6499999761581421,63.0,63.0,0.6568596363067627,0.6499999761581421,0.6499999761581421,117.0,117.0
10,0.8899999856948853,44.0,44.0,0.3679637908935547,0.8899999856948853,0.8899999856948853,356.0,356.0,0.5777778029441833,76.0,76.0,0.722769021987915,0.5777778029441833,0.5777778029441833,104.0,104.0
11,0.8924999833106995,43.0,43.0,0.35680466890335083,0.8924999833106995,0.8924999833106995,357.0,357.0,0.6166666746139526,69.0,69.0,0.6917401552200317,0.6166666746139526,0.6166666746139526,111.0,111.0
12,0.8949999809265137,42.0,42.0,0.3514234125614166,0.8949999809265137,0.8949999809265137,358.0,358.0,0.5888888835906982,74.0,74.0,0.7191953063011169,0.5888888835906982,0.5888888835906982,106.0,106.0
13,0.9049999713897705,38.0,38.0,0.34044018387794495,0.9049999713897705,0.9049999713897705,362.0,362.0,0.5888888835906982,74.0,74.0,0.7352966070175171,0.5888888835906982,0.5888888835906982,106.0,106.0
14,0.9049999713897705,38.0,38.0,0.33264416456222534,0.9049999713897705,0.9049999713897705,362.0,362.0,0.6000000238418579,72.0,72.0,0.7141931056976318,0.6000000238418579,0.6000000238418579,108.0,108.0
15,0.9049999713897705,38.0,38.0,0.3228253126144409,0.9049999713897705,0.9049999713897705,362.0,362.0,0.5944444537162781,73.0,73.0,0.7222661375999451,0.5944444537162781,0.5944444537162781,107.0,107.0
16,0.9075000286102295,37.0,37.0,0.31668412685394287,0.9075000286102295,0.9075000286102295,363.0,363.0,0.6277777552604675,67.0,67.0,0.6979052424430847,0.6277777552604675,0.6277777552604675,113.0,113.0
17,0.9100000262260437,36.0,36.0,0.307626873254776,0.9100000262260437,0.9100000262260437,364.0,364.0,0.5888888835906982,74.0,74.0,0.7652579545974731,0.5888888835906982,0.5888888835906982,106.0,106.0
18,0.9075000286102295,37.0,37.0,0.3050942122936249,0.9075000286102295,0.9075000286102295,363.0,363.0,0.6333333253860474,66.0,66.0,0.6938797235488892,0.6333333253860474,0.6333333253860474,114.0,114.0
19,0.9075000286102295,37.0,37.0,0.29899755120277405,0.9075000286102295,0.9075000286102295,363.0,363.0,0.6333333253860474,66.0,66.0,0.7021998167037964,0.6333333253860474,0.6333333253860474,114.0,114.0
20,0.9075000286102295,37.0,37.0,0.2921609580516815,0.9075000286102295,0.9075000286102295,363.0,363.0,0.6333333253860474,66.0,66.0,0.7101216912269592,0.6333333253860474,0.6333333253860474,114.0,114.0
21,0.9200000166893005,32.0,32.0,0.2817037105560303,0.9200000166893005,0.9200000166893005,368.0,368.0,0.550000011920929,81.0,81.0,0.8429696559906006,0.550000011920929,0.550000011920929,99.0,99.0
22,0.9150000214576721,34.0,34.0,0.27363669872283936,0.9150000214576721,0.9150000214576721,366.0,366.0,0.605555534362793,71.0,71.0,0.7578834295272827,0.605555534362793,0.605555534362793,109.0,109.0
